file,product_name,batch_no,user_id,stage,status,timestamp,error_status
ProductReport_20251211_153715_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_154851_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_160026_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251211_161202_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_162338_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_163513_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_164648_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251211_165825_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_171001_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251211_172137_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_173312_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_174448_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_175624_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_180759_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_181935_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_183111_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_184247_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_185422_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_190557_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251211_191733_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_192908_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_203931_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_205107_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_210243_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_211419_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_212555_SERTRA50mg STSH4A00_SHM2503950_pn98247.pdf,SERTRA50mg,SHM2503950,pn98247,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251211_222152_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_223328_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_224504_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_225640_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_230817_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_231953_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251211_233129_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_234305_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251211_235441_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_000617_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251212_002250_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251212_003426_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_004602_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_005738_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_010914_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_012050_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251212_013227_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_014402_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_015538_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_020715_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_021851_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_023027_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_024202_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_025337_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_030513_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_031648_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_032823_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251212_033959_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251212_035135_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_040311_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_041447_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251212_042624_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_043759_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_044935_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_050110_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251212_051246_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251212_052422_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_054304_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251212_055440_SERTRA50mg STSH4A00_SHM2503950_yu98249.pdf,SERTRA50mg,SHM2503950,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_060634_SERTRA50mg STSH4A00_SHM2503950_pb97604.pdf,SERTRA50mg,SHM2503950,pb97604,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251212_061534_SERTRA50mg STSH4A00_SHM2503950_pb97604.pdf,SERTRA50mg,SHM2503950,pb97604,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_170431_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_173046_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251212_173237_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251212_174538_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_175837_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_181138_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251212_182438_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_183738_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_185039_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251212_190339_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251212_191640_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251212_192939_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_194240_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_195540_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251212_205053_SERTRALINE 50mg TABS_SED-TAB-XV-25-001A_rp98927.pdf,SERTRALINE50mg,SED-TAB-XV-25-001A,rp98927,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251213_105611_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251213_111443_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251213_112745_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251213_114047_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251213_115349_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251213_120651_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
ProductReport_20251213_122007_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251213_122109_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251213_123716_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251213_125018_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
ProductReport_20251213_130320_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251213_131622_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
ProductReport_20251213_132924_SERTRALINE 100mgTABS_SED-TAB-XV-25-001B_vg96371.pdf,SERTRALINE,SED-TAB-XV-25-001B,vg96371,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_041146_IBU 400 MG,STIU1B00_IUM2501240_am98755.pdf",IBU400MGSTIU1B00,IUM2501240,am98755,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_043847_IBU 400 MG,STIU1B00_IUM2501240_am98755.pdf",IBU400MGSTIU1B00,IUM2501240,am98755,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
"ProductReport_20251214_050509_IBU 400 MG,STIU1B00_IUM2501240_am98755.pdf",IBU400MGSTIU1B00,IUM2501240,am98755,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_053322_IBU 400 MG,STIU1B00_IUM2501240_am98755.pdf",IBU400MGSTIU1B00,IUM2501240,am98755,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
"ProductReport_20251214_071524_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
"ProductReport_20251214_074458_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_081119_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_083740_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
"ProductReport_20251214_090400_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_093021_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_095641_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
"ProductReport_20251214_102302_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_104922_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_111543_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_114203_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_120823_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_123443_IBU 400 MG,STIU1B00_IUM2501240_rp98927.pdf",IBU400MGSTIU1B00,IUM2501240,rp98927,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_144048_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_150708_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_153328_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
"ProductReport_20251214_155948_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_162607_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_165227_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,WIP,In Progress,2026-03-29 22:39:09.113515,Check Storage
"ProductReport_20251214_171847_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Compression,In Progress,2026-03-29 22:39:09.113515,Check Compression
"ProductReport_20251214_174506_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_181126_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Granulation,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_183745_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Warehouse,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_190405_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Coating,In Progress,2026-03-29 22:39:09.113515,No Error
"ProductReport_20251214_193024_IBU 400 MG,STIU1B00_IUM2501240_yu98249.pdf",IBU400MGSTIU1B00,IUM2501240,yu98249,Blending,In Progress,2026-03-29 22:39:09.113515,No Error
